city_state_id,city_state,state_id
4946,saudade do iguacu/PR,26
4947,saudades/SC,27
4948,saude/BA,7
4949,schroeder/SC,27
4950,seabra/BA,7
4951,seara/SC,27
4952,sebastianopolis do sul/SP,1
4953,sebastiao barros/PI,13
4954,sebastiao laranjeiras/BA,7
4955,sebastiao leal/PI,13
4956,seberi/RS,25
4957,sede nova/RS,25
4958,segredo/RS,25
4959,selbach/RS,25
4960,selviria/MS,24
4961,sem peixe/MG,6
4962,sena madureira/AC,3
4963,senador alexandre costa/MA,14
4964,senador amaral/MG,6
4965,senador canedo/GO,20
4966,senador cortes/MG,6
4967,senador eloi de souza/RN,2
4968,senador firmino/MG,6
4969,senador georgino avelino/RN,2
4970,senador guiomard/AC,3
4971,senador jose bento/MG,6
4972,senador jose porfirio/PA,15
4973,senador la rocque/MA,14
4974,senador modestino goncalves/MG,6
4975,senador pompeu/CE,12
4976,senador rui palmeira/AL,10
4977,senador sa/CE,12
4978,senador salgado filho/RS,25
4979,senges/PR,26
4980,senhor do bonfim/BA,7
4981,senhora de oliveira/MG,6
4982,senhora do porto/MG,6
4983,senhora dos remedios/MG,6
4984,sentinela do sul/RS,25
4985,sento se/BA,7
4986,serafina correa/RS,25
4987,sericita/MG,6
4988,seringueiras/RO,21
4989,serio/RS,25
4990,seritinga/MG,6
4991,seropedica/RJ,4
4992,serra alta/SC,27
4993,serra azul de minas/MG,6
4994,serra azul/SP,1
4995,serra branca/PB,11
4996,serra caiada/RN,2
4997,serra da raiz/PB,11
4998,serra da saudade/MG,6
4999,serra de sao bento/RN,2
5000,serra do mel/RN,2
5001,serra do navio/AP,16
5002,serra do ramalho/BA,7
5003,serra do salitre/MG,6
5004,serra dos aimores/MG,6
5005,serra dourada/BA,7
5006,serra grande/PB,11
5007,serra negra do norte/RN,2
5008,serra negra/SP,1
5009,serra nova dourada/MT,23
5010,serra preta/BA,7
5011,serra redonda/PB,11
5012,serra talhada/PE,9
5013,serra/ES,5
5014,serrana/SP,1
5015,serrania/MG,6
5016,serrano do maranhao/MA,14
5017,serranopolis de minas/MG,6
5018,serranopolis do iguacu/PR,26
5019,serranopolis/GO,20
5020,serranos/MG,6
5021,serraria/PB,11
5022,serrinha dos pintos/RN,2
5023,serrinha/BA,7
5024,serrinha/RN,2
5025,serrita/PE,9
5026,serro/MG,6
5027,serrolandia/BA,7
5028,sertaneja/PR,26
5029,sertania/PE,9
5030,sertanopolis/PR,26
5031,sertao santana/RS,25
5032,sertao/RS,25
5033,sertaozinho/PB,11
5034,sertaozinho/SP,1
5035,sete barras/SP,1
5036,sete de setembro/RS,25
5037,sete lagoas/MG,6
5038,sete quedas/MS,24
5039,setubinha/MG,6
5040,severiano de almeida/RS,25
5041,severiano melo/RN,2
5042,severinia/SP,1
5043,sideropolis/SC,27
5044,sidrolandia/MS,24
5045,sigefredo pacheco/PI,13
5046,silva jardim/RJ,4
5047,silvania/GO,20
5048,silvanopolis/TO,22
5049,silveira martins/RS,25
5050,silveirania/MG,6
5051,silveiras/SP,1
5052,silves/AM,17
5053,silvianopolis/MG,6
5054,simao dias/SE,8
5055,simao pereira/MG,6
5056,simoes filho/BA,7
5057,simoes/PI,13
5058,simolandia/GO,20
5059,simonesia/MG,6
5060,simplicio mendes/PI,13
5061,sinimbu/RS,25
5062,sinop/MT,23
5063,siqueira campos/PR,26
5064,sirinhaem/PE,9
5065,siriri/SE,8
5066,sitio d abadia/GO,20
5067,sitio do mato/BA,7
5068,sitio do quinto/BA,7
5069,sitio novo do tocantins/TO,22
5070,sitio novo/MA,14
5071,sitio novo/RN,2
5072,sobradinho/BA,7
5073,sobradinho/RS,25
5074,sobrado/PB,11
5075,sobral/CE,12
5076,sobralia/MG,6
5077,socorro do piaui/PI,13
5078,socorro/SP,1
5079,solanea/PB,11
5080,soledade de minas/MG,6
5081,soledade/PB,11
5082,soledade/RS,25
5083,solidao/PE,9
5084,solonopole/CE,12
5085,sombrio/SC,27
5086,sonora/MS,24
5087,sooretama/ES,5
5088,sorocaba/SP,1
5089,sorriso/MT,23
5090,sossego/PB,11
5091,soure/PA,15
5092,sousa/PB,11
5093,souto soares/BA,7
5094,sucupira do norte/MA,14
5095,sucupira do riachao/MA,14
5096,sucupira/TO,22
5097,sud mennucci/SP,1
5098,sul brasil/SC,27
5099,sulina/PR,26
5100,sumare/SP,1
5101,sume/PB,11
5102,sumidouro/RJ,4
5103,surubim/PE,9
5104,sussuapara/PI,13
5105,suzanapolis/SP,1
5106,suzano/SP,1
5107,tabai/RS,25
5108,tabapora/MT,23
5109,tabapua/SP,1
5110,tabatinga/AM,17
5111,tabatinga/SP,1
5112,tabira/PE,9
5113,taboao da serra/SP,1
5114,tabocao/TO,22
5115,tabocas do brejo velho/BA,7
5116,taboleiro grande/RN,2
5117,tabuleiro do norte/CE,12
5118,tabuleiro/MG,6
5119,tacaimbo/PE,9
5120,tacaratu/PE,9
5121,taciba/SP,1
5122,tacima/PB,11
5123,tacuru/MS,24
5124,taguai/SP,1
5125,taguatinga/TO,22
5126,taiacu/SP,1
5127,tailandia/PA,15
5128,taio/SC,27
5129,taiobeiras/MG,6
5130,taipas do tocantins/TO,22
5131,taipu/RN,2
5132,taiuva/SP,1
5133,talisma/TO,22
5134,tamandare/PE,9
5135,tamarana/PR,26
5136,tambau/SP,1
5137,tamboara/PR,26
5138,tamboril do piaui/PI,13
5139,tamboril/CE,12
5140,tanabi/SP,1
5141,tangara da serra/MT,23
5142,tangara/RN,2
5143,tangara/SC,27
5144,tangua/RJ,4
5145,tanhacu/BA,7
5146,tanque d arca/AL,10
5147,tanque do piaui/PI,13
5148,tanque novo/BA,7
5149,tanquinho/BA,7
5150,taparuba/MG,6
5151,tapaua/AM,17
5152,tapejara/PR,26
5153,tapejara/RS,25
5154,tapera/RS,25
5155,taperoa/BA,7
5156,taperoa/PB,11
5157,tapes/RS,25
5158,tapira/MG,6
5159,tapira/PR,26
5160,tapirai/MG,6
5161,tapirai/SP,1
5162,tapiramuta/BA,7
5163,tapiratiba/SP,1
5164,tapurah/MT,23
5165,taquara/RS,25
5166,taquaracu de minas/MG,6
5167,taquaral de goias/GO,20
5168,taquaral/SP,1
5169,taquarana/AL,10
5170,taquari/RS,25
5171,taquaritinga do norte/PE,9
5172,taquaritinga/SP,1
5173,taquarituba/SP,1
5174,taquarivai/SP,1
5175,taquarucu do sul/RS,25
5176,taquarussu/MS,24
5177,tarabai/SP,1
5178,tarauaca/AC,3
5179,tarrafas/CE,12
5180,tartarugalzinho/AP,16
5181,taruma/SP,1
5182,tarumirim/MG,6
5183,tasso fragoso/MA,14
5184,tatui/SP,1
5185,taua/CE,12
5186,taubate/SP,1
5187,tavares/PB,11
5188,tavares/RS,25
5189,tefe/AM,17
5190,teixeira de freitas/BA,7
5191,teixeira soares/PR,26
5192,teixeira/PB,11
5193,teixeiras/MG,6
5194,teixeiropolis/RO,21
5195,tejucuoca/CE,12
5196,tejupa/SP,1
5197,telemaco borba/PR,26
5198,telha/SE,8
5199,tenente ananias/RN,2
5200,tenente laurentino cruz/RN,2
5201,tenente portela/RS,25
5202,tenorio/PB,11
5203,teodoro sampaio/BA,7
5204,teodoro sampaio/SP,1
5205,teofilandia/BA,7
5206,teofilo otoni/MG,6
5207,teolandia/BA,7
5208,teotonio vilela/AL,10
5209,terenos/MS,24
5210,teresina de goias/GO,20
5211,teresina/PI,13
5212,teresopolis/RJ,4
5213,terezinha/PE,9
5214,terezopolis de goias/GO,20
5215,terra alta/PA,15
5216,terra boa/PR,26
5217,terra de areia/RS,25
5218,terra nova do norte/MT,23
5219,terra nova/BA,7
5220,terra nova/PE,9
5221,terra rica/PR,26
5222,terra roxa/PR,26
5223,terra roxa/SP,1
5224,terra santa/PA,15
5225,tesouro/MT,23
5226,teutonia/RS,25
5227,theobroma/RO,21
5228,tiangua/CE,12
5229,tibagi/PR,26
5230,tibau do sul/RN,2
5231,tibau/RN,2
5232,tiete/SP,1
5233,tigrinhos/SC,27
5234,tijucas do sul/PR,26
5235,tijucas/SC,27
5236,timbauba dos batistas/RN,2
5237,timbauba/PE,9
5238,timbe do sul/SC,27
5239,timbiras/MA,14
5240,timbo grande/SC,27
5241,timbo/SC,27
5242,timburi/SP,1
5243,timon/MA,14
5244,timoteo/MG,6
5245,tio hugo/RS,25
5246,tiradentes do sul/RS,25
5247,tiradentes/MG,6
5248,tiros/MG,6
5249,tobias barreto/SE,8
5250,tocantinia/TO,22
5251,tocantinopolis/TO,22
5252,tocantins/MG,6
5253,tocos do moji/MG,6
5254,toledo/MG,6
5255,toledo/PR,26
5256,tomar do geru/SE,8
5257,tomazina/PR,26
5258,tombos/MG,6
5259,tome acu/PA,15
5260,tonantins/AM,17
5261,toritama/PE,9
5262,torixoreu/MT,23
5263,toropi/RS,25
5264,torre de pedra/SP,1
5265,torres/RS,25
5266,torrinha/SP,1
5267,touros/RN,2
5268,trabiju/SP,1
5269,tracuateua/PA,15
5270,tracunhaem/PE,9
5271,traipu/AL,10
5272,trairao/PA,15
5273,trairi/CE,12
5274,trajano de moraes/RJ,4
5275,tramandai/RS,25
5276,travesseiro/RS,25
5277,tremedal/BA,7
5278,tremembe/SP,1
5279,tres arroios/RS,25
5280,tres barras do parana/PR,26
5281,tres barras/SC,27
5282,tres cachoeiras/RS,25
5283,tres coracoes/MG,6
5284,tres coroas/RS,25
5285,tres de maio/RS,25
5286,tres forquilhas/RS,25
5287,tres fronteiras/SP,1
5288,tres lagoas/MS,24
5289,tres marias/MG,6
5290,tres palmeiras/RS,25
5291,tres passos/RS,25
5292,tres pontas/MG,6
5293,tres ranchos/GO,20
5294,tres rios/RJ,4
5295,treviso/SC,27
5296,treze de maio/SC,27
5297,treze tilias/SC,27
5298,trindade do sul/RS,25
5299,trindade/GO,20
5300,trindade/PE,9
5301,triunfo potiguar/RN,2
5302,triunfo/PB,11
5303,triunfo/PE,9
5304,triunfo/RS,25
5305,trizidela do vale/MA,14
5306,trombas/GO,20
5307,trombudo central/SC,27
5308,tubarao/SC,27
5309,tucano/BA,7
5310,tucuma/PA,15
5311,tucunduva/RS,25
5312,tucurui/PA,15
5313,tufilandia/MA,14
5314,tuiuti/SP,1
5315,tumiritinga/MG,6
5316,tunapolis/SC,27
5317,tunas do parana/PR,26
5318,tunas/RS,25
5319,tuneiras do oeste/PR,26
5320,tuntum/MA,14
5321,tupa/SP,1
5322,tupaciguara/MG,6
5323,tupanatinga/PE,9
5324,tupanci do sul/RS,25
5325,tupancireta/RS,25
5326,tupandi/RS,25
5327,tuparendi/RS,25
5328,tuparetama/PE,9
5329,tupassi/PR,26
5330,tupi paulista/SP,1
5331,tupirama/TO,22
5332,tupiratins/TO,22
5333,turiacu/MA,14
5334,turilandia/MA,14
5335,turiuba/SP,1
5336,turmalina/MG,6
5337,turmalina/SP,1
5338,turucu/RS,25
5339,tururu/CE,12
5340,turvania/GO,20
5341,turvelandia/GO,20
5342,turvo/PR,26
5343,turvo/SC,27
5344,turvolandia/MG,6
5345,tutoia/MA,14
5346,uarini/AM,17
5347,uaua/BA,7
5348,uba/MG,6
5349,ubai/MG,6
5350,ubaira/BA,7
5351,ubaitaba/BA,7
5352,ubajara/CE,12
5353,ubaporanga/MG,6
5354,ubarana/SP,1
5355,ubata/BA,7
5356,ubatuba/SP,1
5357,uberaba/MG,6
5358,uberlandia/MG,6
5359,ubirajara/SP,1
5360,ubirata/PR,26
5361,ubiretama/RS,25
5362,uchoa/SP,1
5363,uibai/BA,7
5364,uiramuta/RR,18
5365,uirapuru/GO,20
5366,uirauna/PB,11
5367,ulianopolis/PA,15
5368,umari/CE,12
5369,umarizal/RN,2
5370,umbauba/SE,8
5371,umburanas/BA,7
5372,umburatiba/MG,6
5373,umbuzeiro/PB,11
5374,umirim/CE,12
5375,umuarama/PR,26
5376,una/BA,7
5377,unai/MG,6
5378,uniao da serra/RS,25
5379,uniao da vitoria/PR,26
5380,uniao de minas/MG,6
5381,uniao do oeste/SC,27
5382,uniao do sul/MT,23
5383,uniao dos palmares/AL,10
5384,uniao paulista/SP,1
5385,uniao/PI,13
5386,uniflor/PR,26
5387,unistalda/RS,25
5388,upanema/RN,2
5389,urai/PR,26
5390,urandi/BA,7
5391,urania/SP,1
5392,urbano santos/MA,14
5393,uru/SP,1
5394,uruacu/GO,20
5395,uruana de minas/MG,6
5396,uruana/GO,20
5397,uruara/PA,15
5398,urubici/SC,27
5399,uruburetama/CE,12
5400,urucania/MG,6
5401,urucara/AM,17
5402,urucuca/BA,7
5403,urucui/PI,13
5404,urucuia/MG,6
5405,urucurituba/AM,17
5406,uruguaiana/RS,25
5407,uruoca/CE,12
5408,urupa/RO,21
5409,urupema/SC,27
5410,urupes/SP,1
5411,urussanga/SC,27
5412,urutai/GO,20
5413,utinga/BA,7
5414,vacaria/RS,25
5415,vale de sao domingos/MT,23
5416,vale do anari/RO,21
5417,vale do paraiso/RO,21
5418,vale do sol/RS,25
5419,vale real/RS,25
5420,vale verde/RS,25
5421,valenca do piaui/PI,13
5422,valenca/BA,7
5423,valenca/RJ,4
5424,valente/BA,7
5425,valentim gentil/SP,1
5426,valinhos/SP,1
5427,valparaiso de goias/GO,20
5428,valparaiso/SP,1
5429,vanini/RS,25
5430,vargeao/SC,27
5431,vargem alegre/MG,6
5432,vargem alta/ES,5
5433,vargem bonita/MG,6
5434,vargem bonita/SC,27
5435,vargem grande do rio pardo/MG,6
5436,vargem grande do sul/SP,1
5437,vargem grande paulista/SP,1
5438,vargem grande/MA,14
5439,vargem/SC,27
5440,vargem/SP,1
5441,varginha/MG,6
5442,varjao de minas/MG,6
5443,varjao/GO,20
5444,varjota/CE,12
5445,varre sai/RJ,4
5446,varzea alegre/CE,12
5447,varzea branca/PI,13
5448,varzea da palma/MG,6
5449,varzea da roca/BA,7
5450,varzea do poco/BA,7
5451,varzea grande/MT,23
5452,varzea grande/PI,13
5453,varzea nova/BA,7
5454,varzea paulista/SP,1
5455,varzea/PB,11
5456,varzea/RN,2
5457,varzedo/BA,7
5458,varzelandia/MG,6
5459,vassouras/RJ,4
5460,vazante/MG,6
5461,venancio aires/RS,25
5462,venda nova do imigrante/ES,5
5463,venha ver/RN,2
5464,ventania/PR,26
5465,venturosa/PE,9
5466,vera cruz do oeste/PR,26
5467,vera cruz/BA,7
5468,vera cruz/RN,2
5469,vera cruz/RS,25
5470,vera cruz/SP,1
5471,vera mendes/PI,13
5472,vera/MT,23
5473,veranopolis/RS,25
5474,verdejante/PE,9
5475,verdelandia/MG,6
5476,vere/PR,26
5477,vereda/BA,7
5478,veredinha/MG,6
5479,verissimo/MG,6
5480,vermelho novo/MG,6
5481,vertente do lerio/PE,9
5482,vertentes/PE,9
5483,vespasiano correa/RS,25
5484,vespasiano/MG,6
5485,viadutos/RS,25
5486,viamao/RS,25
5487,viana/ES,5
5488,viana/MA,14
5489,vianopolis/GO,20
5490,vicencia/PE,9
5491,vicente dutra/RS,25
5492,vicentina/MS,24
5493,vicentinopolis/GO,20
5494,vicosa do ceara/CE,12
5495,vicosa/AL,10
5496,vicosa/MG,6
5497,vicosa/RN,2
5498,victor graeff/RS,25
5499,vidal ramos/SC,27
5500,videira/SC,27
5501,vieiras/MG,6
5502,vieiropolis/PB,11
5503,vigia/PA,15
5504,vila bela da santissima trindade/MT,23
5505,vila boa/GO,20
5506,vila flor/RN,2
5507,vila flores/RS,25
5508,vila langaro/RS,25
5509,vila maria/RS,25
5510,vila nova do piaui/PI,13
5511,vila nova do sul/RS,25
5512,vila nova dos martirios/MA,14
5513,vila pavao/ES,5
5514,vila propicio/GO,20
5515,vila rica/MT,23
5516,vila valerio/ES,5
5517,vila velha/ES,5
5518,vilhena/RO,21
5519,vinhedo/SP,1
5520,viradouro/SP,1
5521,virgem da lapa/MG,6
5522,virginia/MG,6
5523,virginopolis/MG,6
5524,virgolandia/MG,6
5525,virmond/PR,26
5526,visconde do rio branco/MG,6
5527,viseu/PA,15
5528,vista alegre do alto/SP,1
5529,vista alegre do prata/RS,25
5530,vista alegre/RS,25
5531,vista gaucha/RS,25
5532,vista serrana/PB,11
5533,vitor meireles/SC,27
5534,vitoria brasil/SP,1
5535,vitoria da conquista/BA,7
5536,vitoria das missoes/RS,25
5537,vitoria de santo antao/PE,9
5538,vitoria do jari/AP,16
5539,vitoria do mearim/MA,14
5540,vitoria do xingu/PA,15
5541,vitoria/ES,5
5542,vitorino freire/MA,14
5543,vitorino/PR,26
5544,volta grande/MG,6
5545,volta redonda/RJ,4
5546,votorantim/SP,1
5547,votuporanga/SP,1
5548,wagner/BA,7
5549,wall ferraz/PI,13
5550,wanderlandia/TO,22
5551,wanderley/BA,7
5552,wenceslau braz/MG,6
5553,wenceslau braz/PR,26
5554,wenceslau guimaraes/BA,7
5555,westfalia/RS,25
5556,witmarsum/SC,27
5557,xambioa/TO,22
5558,xambre/PR,26
5559,xangri la/RS,25
5560,xanxere/SC,27
5561,xapuri/AC,3
5562,xavantina/SC,27
5563,xaxim/SC,27
5564,xexeu/PE,9
5565,xinguara/PA,15
5566,xique xique/BA,7
5567,zabele/PB,11
5568,zacarias/SP,1
5569,ze doca/MA,14
5570,zortea/SC,27
